noun,num_counts,accuracy,avg_LL_delta
routine,1,0.0,-0.3569871
salesman,3,0.0,-0.08728856333333335
saleswoman,3,0.0,-0.26880772333333336
salmon,3,0.0,-0.6338246533333333
scene,1,1.0,0.1056424
screw,4,1.0,0.11820412749999996
scribe,2,0.0,-0.488504505
script,2,0.5,0.012663930000000045
sculptor,7,0.0,-0.4722546014285714
seamster,8,0.0,-0.4538605225
seamstress,4,0.0,-0.40479046249999995
section,2,0.0,-0.2637463
shirt,2,0.0,-0.5560331
shopkeeper,3,0.0,-0.27219330999999997
sideburn,3,0.0,-0.30172098333333325
silk,4,0.0,-0.2828999
silverware,3,0.0,-0.40519837333333336
singer,1,0.0,-0.1205062
snack,3,0.0,-0.5551662966666667
soloist,1,0.0,-0.0611228999999999
sonata,1,0.0,-0.1093139
song,1,1.0,0.0281029
steak,7,0.0,-0.6353200714285714
stone,7,0.0,-0.3836405442857143
stubble,3,0.0,-0.3133525633333333
student,4,0.0,-0.32359842999999994
suitcase,2,0.0,-0.5538741
surface,7,0.0,-0.5595880557142858
surgeon,4,0.0,-0.53789238
suv,6,0.0,-0.4332256583333332
tailor,12,0.0,-0.5588081816666667
tank,3,0.0,-0.3293031199999999
teacher,2,0.5,-0.016197199999999946
telemarketer,3,0.0,-0.3922361166666666
tent,2,0.0,-0.45544629999999997
thread,4,0.0,-0.26103592499999995
toy,3,0.0,-0.20089597999999997
tractor,3,0.0,-0.38820074999999993
trader,3,0.0,-0.5988031833333334
traveller,2,0.0,-0.54349237
truck,3,0.0,-0.7183761733333333
tub,2,0.0,-1.107473415
tuna,3,0.0,-0.76427269
turkey,4,0.0,-0.35182665
upholsterer,4,0.0,-0.55011247
valve,4,0.5,0.0243616325
van,3,0.0,-0.21212902999999997
vegetable,3,0.0,-0.6368262066666667
vehicle,3,0.0,-0.4398148866666666
verse,2,0.0,-0.08971603
view,2,0.0,-0.32195664999999996
violin,2,0.0,-0.1425151549999999
violinist,2,0.0,-0.256115875
waiter,3,0.0,-0.5739810066666667
waitress,3,0.0,-0.7167415933333334
wall,4,0.0,-0.30206729250000003
window,3,0.0,-0.31725750999999996
windshield,5,0.0,-0.454310628
woman,5,0.0,-0.7024906599999999
wood,11,0.0,-0.3075882054545454
wool,5,0.4,-0.073409272
worker,4,0.0,-0.378856645
wound,4,0.0,-0.61241101
yarn,5,0.0,-0.16421129199999998
