noun,num_counts,accuracy,avg_LL_delta
routine,1,1.0,-0.55833428
salesman,3,0.6666666666666666,-0.10335987999999996
saleswoman,3,1.0,-0.4554303233333334
salmon,3,1.0,-0.5875390566666666
scene,1,1.0,-0.3274916299999999
screw,4,0.0,0.05691055000000002
scribe,2,1.0,-0.53579239
script,2,1.0,-0.082284095
sculptor,7,1.0,-0.5597124757142857
seamster,8,1.0,-0.6835925762499999
seamstress,4,1.0,-0.552029155
section,2,1.0,-0.3679457
shirt,2,1.0,-0.621381685
shopkeeper,3,1.0,-0.33236515333333333
sideburn,3,1.0,-0.43502679333333333
silk,4,1.0,-0.4595746899999999
silverware,3,1.0,-0.5000768766666667
singer,1,1.0,-0.29808436
snack,3,1.0,-0.6782914033333333
soloist,1,1.0,-0.2172316899999999
sonata,1,1.0,-0.4844836999999999
song,1,1.0,-0.2850017
steak,7,1.0,-0.6438375557142857
stone,7,1.0,-0.41428179285714284
stubble,3,1.0,-0.44317813333333334
student,4,1.0,-0.277398675
suitcase,2,1.0,-0.7019959249999999
surface,7,1.0,-0.6827236814285714
surgeon,4,1.0,-0.6202502
suv,6,1.0,-0.5152902366666666
tailor,12,1.0,-0.6427079833333335
tank,3,1.0,-0.6439018333333334
teacher,2,0.5,-0.011299095000000047
telemarketer,3,1.0,-0.45247969333333327
tent,2,1.0,-0.495564385
thread,4,1.0,-0.54022165
toy,3,1.0,-0.32765638666666663
tractor,3,1.0,-0.6944128800000001
trader,3,1.0,-0.50435072
traveller,2,1.0,-0.49555684999999994
truck,3,1.0,-0.81479708
tub,2,1.0,-1.2655124350000002
tuna,3,1.0,-0.6144695366666666
turkey,4,1.0,-0.51068833
upholsterer,4,1.0,-0.5818929899999999
valve,4,1.0,-0.107937825
van,3,1.0,-0.5217946166666666
vegetable,3,1.0,-0.58074441
vehicle,3,1.0,-0.6185404433333334
verse,2,1.0,-0.24480056500000003
view,2,1.0,-0.376070025
violin,2,1.0,-0.18181614499999996
violinist,2,1.0,-0.27030942999999996
waiter,3,1.0,-0.5989907733333334
waitress,3,1.0,-0.7207037666666666
wall,4,1.0,-0.34425837
window,3,1.0,-0.3337930166666667
windshield,5,1.0,-0.5760853260000001
woman,5,1.0,-0.8692039000000001
wood,11,1.0,-0.4683697963636364
wool,5,1.0,-0.39116782200000005
worker,4,1.0,-0.3907866325
wound,4,1.0,-0.8147053849999999
yarn,5,1.0,-0.38307916399999997
