noun,num_counts,accuracy,overlap,avg_LL_delta
passage,6,1.0,0.0,-0.6944038466666668
pastry,3,1.0,0.0,-1.3378556499999998
patissier,3,0.0,0.0,-0.9108988333333333
pattern,5,1.0,0.0,-0.708908484
peddler,3,0.0,0.0,-0.8190759500000001
pepper,3,1.0,0.0,-0.5923436266666666
person,30,0.0,0.0,-0.27127839533333326
photographer,2,0.0,0.0,-0.27449996500000007
pianist,2,0.0,0.0,-0.40638878999999994
piano,2,1.0,0.0,-0.7717916
pie,3,1.0,0.0,-1.25984379
pilot,7,0.0,0.0,-0.33034811999999997
pizza,3,1.0,0.0,-1.2265204466666668
plane,3,1.0,0.0,-0.6494948033333333
poem,2,1.0,0.0,-0.727513335
poet,2,0.0,0.0,-0.43955222
portraitist,4,0.0,0.0,-0.6023068899999999
pot,3,1.0,0.0,-0.69734318
potato,3,1.0,0.0,-1.0765875266666667
potter,3,0.0,0.0,-0.5804799333333334
product,3,1.0,0.0,-0.5158952500000001
professor,2,0.0,0.0,-0.0335064199999999
proposal,2,1.0,0.0,-0.568109535
pumpkin,4,1.0,1.0,-0.9552540324999999
quilt,4,1.0,0.0,-1.3098034125
racer,4,0.0,0.0,-0.30981732250000005
report,2,1.0,0.0,-0.7554006799999999
roadtripper,2,0.0,0.0,-0.6202831150000001
routine,1,1.0,0.0,-0.7766456000000002
salesman,3,0.3333333333333333,0.3333333333333333,-0.0792414233333333
saleswoman,3,0.0,0.0,-0.2026502733333333
salmon,3,1.0,0.0,-0.9876549466666665
scene,1,1.0,0.0,-0.5006904400000001
screw,4,1.0,0.0,-0.21314597499999993
scribe,2,0.0,0.0,-0.3926944099999999
script,2,1.0,0.0,-0.312331185
sculptor,7,0.0,0.0,-0.4057459228571428
seamster,8,0.0,0.0,-0.68985341875
seamstress,4,0.0,0.0,-0.55907972
section,2,1.0,0.0,-0.23067567999999994
shirt,2,1.0,0.0,-0.84331131
shopkeeper,3,0.0,0.0,-0.3003534433333333
sideburn,3,1.0,0.0,-0.54290771
silk,4,1.0,0.0,-0.707326435
silverware,3,1.0,0.0,-0.5622259633333333
singer,1,0.0,0.0,-0.30483625
snack,3,1.0,0.0,-0.9961516100000001
soloist,1,0.0,0.0,-0.1845512999999999
sonata,1,1.0,0.0,-0.6500340499999999
song,1,1.0,0.0,-0.3903770999999999
steak,7,1.0,0.0,-0.7957528957142859
stone,7,1.0,0.0,-0.7845854171428571
stubble,3,1.0,0.0,-0.7166711266666667
student,4,0.0,0.0,-0.2556595649999999
suitcase,2,1.0,0.0,-0.9019556449999999
surface,7,1.0,0.0,-0.9701786128571428
surgeon,4,0.0,0.0,-0.5613617949999999
suv,6,1.0,0.0,-0.7914396766666668
tailor,12,0.0,0.0,-0.6201567791666666
tank,3,1.0,0.0,-0.6573995166666666
teacher,2,0.0,0.0,-0.15332608999999997
telemarketer,3,0.0,0.0,-0.12598103333333327
tent,2,1.0,0.0,-0.8916921149999999
thread,4,1.0,0.0,-0.61239479
toy,3,1.0,0.0,-0.55800883
tractor,3,1.0,0.0,-0.6832682599999998
trader,3,0.0,0.0,-0.4670232733333333
traveller,2,0.0,0.0,-0.59547902
truck,3,1.0,0.0,-1.0622920633333333
tub,2,1.0,0.0,-1.5331430400000001
tuna,3,1.0,0.0,-0.9681897866666667
turkey,4,1.0,0.0,-0.5090432625
upholsterer,4,0.0,0.0,-0.6342487375
valve,4,1.0,0.0,-0.44200749500000003
van,3,1.0,0.0,-0.44187996999999996
vegetable,3,1.0,0.0,-0.9945793566666667
vehicle,3,1.0,0.0,-0.7739659
verse,2,1.0,0.0,-0.77092754
view,2,1.0,0.0,-0.379169585
violin,2,1.0,0.0,-0.4685612149999999
violinist,2,0.0,0.0,-0.28077325
waiter,3,0.0,0.0,-0.4860979666666667
waitress,3,0.0,0.0,-0.49794332
wall,4,1.0,0.0,-0.5313559375
window,3,1.0,0.0,-0.64727402
windshield,5,1.0,0.0,-0.9327965060000001
woman,5,0.0,0.0,-0.590610446
wood,11,1.0,0.0,-0.7256334136363636
wool,5,1.0,0.0,-0.42570118400000007
worker,4,0.0,0.0,-0.4424539
wound,4,1.0,0.0,-0.9862285125000001
yarn,5,1.0,0.0,-0.6183196879999999
