noun,num_counts,accuracy,avg_LL_delta
silk,4,1.0,6.4381667254
silverware,3,1.0,8.450633666166667
singer,1,1.0,6.444430359
snack,3,1.0,4.452473803
soloist,1,1.0,6.5518661410000005
sonata,1,1.0,4.97620145
song,1,1.0,6.015580040500001
steak,7,1.0,4.650649908985715
stone,7,1.0,7.6160411905857135
stubble,3,1.0,6.127566544666666
student,4,1.0,2.7500777375000003
suitcase,2,1.0,4.949195189999999
surface,7,1.0,8.720918169714286
surgeon,4,1.0,8.95373820785
suv,6,1.0,6.7039393579999995
tailor,12,1.0,6.343994186025
tank,3,1.0,6.7541415806666665
teacher,2,1.0,8.81605489175
telemarketer,3,1.0,9.045882072366666
tent,2,1.0,3.267685808
thread,4,1.0,4.071020273249999
toy,3,1.0,7.815649594333333
tractor,3,1.0,6.1710987714000005
trader,3,1.0,8.594682116166666
traveller,2,1.0,5.849823318
truck,3,1.0,6.7117199263
tub,2,1.0,4.02220601
tuna,3,1.0,1.9470623766666666
turkey,4,1.0,5.20158737475
upholsterer,4,1.0,6.949546181175
valve,4,1.0,10.71442125575
van,3,1.0,6.221867491
vegetable,3,1.0,0.5987508366666666
vehicle,3,1.0,6.908057818333333
verse,2,1.0,0.39074854
view,2,1.0,3.41284996
violin,2,1.0,5.94073911275
violinist,2,1.0,7.6144995173000005
waiter,3,1.0,5.448417528
waitress,3,1.0,3.3492803646666665
wall,4,1.0,6.84416548475
window,3,1.0,8.261250219999999
windshield,5,1.0,6.0405285467
woman,5,0.8,3.3924402303999996
wood,11,1.0,6.553216646627273
wool,5,1.0,5.14590510844
worker,4,1.0,5.75963330225
wound,4,0.75,1.8147231657499998
yarn,5,1.0,4.3987025972
