noun,num_counts,accuracy,avg_LL_delta
salesman,3,0.0,0.4114220833333333
saleswoman,3,1.0,-0.13881118333333328
salmon,3,1.0,-0.5946972899999999
scene,1,1.0,-0.96398736
screw,4,1.0,-0.20000650999999994
scribe,2,1.0,-0.38612056999999994
script,2,1.0,-0.807205315
sculptor,7,1.0,-0.21488560714285712
seamster,8,1.0,-0.9116404362500001
seamstress,4,1.0,-1.1284919025
section,2,1.0,-0.700195335
shirt,2,1.0,-0.588942525
shopkeeper,3,1.0,-0.13815616666666664
sideburn,3,1.0,-0.60817024
silk,4,1.0,-1.1091766175
silverware,3,1.0,-0.72244707
singer,1,1.0,-0.3957844
snack,3,1.0,-0.6188596133333333
soloist,1,1.0,-0.1929112
sonata,1,1.0,-0.32531555
song,1,1.0,-0.7094021699999999
steak,7,1.0,-0.6139226628571429
stone,7,1.0,-0.8953388085714286
stubble,3,1.0,-0.7615236333333334
student,4,1.0,-0.779609735
suitcase,2,1.0,-0.8094931000000001
surface,7,1.0,-1.0640344828571429
surgeon,4,1.0,-0.26502560499999994
suv,6,0.0,0.31446328166666665
tailor,12,1.0,-0.5572263983333333
tank,3,0.0,0.13261097666666669
teacher,2,1.0,-0.39488495
telemarketer,3,0.3333333333333333,0.045434346666666604
tent,2,1.0,-1.001223705
thread,4,1.0,-0.9145523150000001
toy,3,1.0,-0.92536173
tractor,3,1.0,-0.28978112333333333
trader,3,0.0,0.23414793999999994
traveller,2,1.0,-0.7011528
truck,3,1.0,-0.18766093666666653
tub,2,1.0,-0.68612755
tuna,3,1.0,-0.8528589733333334
turkey,4,1.0,-0.6604313300000001
upholsterer,4,1.0,-0.433749705
valve,4,1.0,-0.359966275
van,3,1.0,-0.029186256666666632
vegetable,3,1.0,-0.9339459933333334
vehicle,3,1.0,-0.5458450166666666
verse,2,1.0,-1.11397064
view,2,1.0,-1.25007278
violin,2,1.0,-0.65797338
violinist,2,1.0,-0.23715794
waiter,3,1.0,-0.3221587533333333
waitress,3,1.0,-0.7314713766666667
wall,4,1.0,-0.958281025
window,3,1.0,-0.6536935166666666
windshield,5,1.0,-0.135759774
woman,5,1.0,-1.0943168719999998
wood,11,1.0,-0.7359582563636365
wool,5,1.0,-1.0661465360000002
worker,4,1.0,-0.4952984425
wound,4,1.0,-1.3531227000000001
yarn,5,1.0,-1.3375011419999998
