noun,num_counts,accuracy,avg_LL_delta
silverware,3,1.0,0.5311686197916666
singer,1,1.0,0.34375
snack,3,1.0,0.4584147135416667
soloist,1,1.0,0.4375
sonata,1,1.0,0.21875
song,1,1.0,0.46923828125
steak,7,0.14285714285714285,-0.171875
stone,7,0.42857142857142855,0.011160714285714286
stubble,3,1.0,0.61474609375
student,4,1.0,0.292724609375
suitcase,2,1.0,0.3515625
surface,7,1.0,0.5065569196428571
surgeon,4,0.0,-0.75762939453125
suv,6,1.0,1.3411458333333333
tailor,12,0.08333333333333333,-0.2591145833333333
tank,3,1.0,1.21337890625
teacher,2,0.0,-0.1953125
telemarketer,3,1.0,1.3804524739583333
tent,2,1.0,0.461181640625
thread,4,1.0,0.69146728515625
toy,3,1.0,0.8851725260416666
tractor,3,1.0,1.0726725260416667
trader,3,1.0,1.4426676432291667
traveller,2,1.0,0.906005859375
truck,3,1.0,1.0939127604166667
tub,2,1.0,0.515625
tuna,3,1.0,0.09895833333333333
turkey,4,1.0,0.234375
upholsterer,4,0.25,-0.0390625
valve,4,1.0,0.90252685546875
van,3,1.0,1.1668294270833333
vegetable,3,1.0,0.28125
vehicle,3,1.0,1.2189127604166667
verse,2,1.0,0.515625
view,2,1.0,0.9918212890625
violin,2,0.0,-0.0390625
violinist,2,0.0,-0.078125
waiter,3,0.3333333333333333,-0.08333333333333333
waitress,3,0.0,-0.6770833333333334
wall,4,1.0,0.37103271484375
window,3,1.0,0.8435872395833334
windshield,5,1.0,0.99384765625
woman,5,0.0,-0.2125
wood,11,0.9090909090909091,0.2088290127840909
wool,5,1.0,0.6248046875
worker,4,1.0,0.4610595703125
wound,4,0.0,-0.33984375
yarn,5,1.0,0.546826171875
