noun,num_counts,accuracy,avg_LL_delta
quilt,4,1.0,-2.21911234408617
racer,4,1.0,-2.2844562642276287
report,2,1.0,-1.6791115403175354
roadtripper,2,1.0,-1.1177978813648224
routine,1,1.0,-0.4956397414207458
salesman,3,1.0,-1.2853952646255493
saleswoman,3,1.0,-0.7638753255208334
salmon,3,1.0,-2.961168944835663
scene,1,1.0,-0.5439376831054685
screw,4,1.0,-2.0822143927216534
scribe,2,1.0,-2.127880021929741
script,2,1.0,-1.856250748038292
sculptor,7,1.0,-2.5695888016905104
seamster,8,1.0,-2.2790594324469566
seamstress,4,1.0,-2.3249521404504776
section,2,1.0,-1.369892105460167
shirt,2,1.0,-1.9193382710218434
shopkeeper,3,1.0,-0.888903280099233
sideburn,3,1.0,-2.420702576637268
silk,4,1.0,-2.8564129024744034
silverware,3,1.0,-2.5470656951268515
singer,1,1.0,-1.9739303886890407
snack,3,1.0,-2.3951211919387183
soloist,1,1.0,-0.8042030334472656
sonata,1,1.0,-1.3297348022460938
song,1,1.0,-1.77592471241951
steak,7,1.0,-1.9810354986361094
stone,7,1.0,-2.173900082707405
stubble,3,1.0,-2.3525543262561164
student,4,1.0,-1.4647331237792969
suitcase,2,1.0,-2.487548828125
surface,7,1.0,-1.4343741408416204
surgeon,4,1.0,-1.1038818433880806
suv,6,1.0,-2.860602048536142
tailor,12,1.0,-1.5781841352581978
tank,3,1.0,-2.253211955229441
teacher,2,1.0,-1.5550194084644315
telemarketer,3,1.0,-1.0714645783106487
tent,2,1.0,-2.4545325860381126
thread,4,1.0,-1.7062197104096413
toy,3,1.0,-2.4738820592562356
tractor,3,1.0,-2.371930494904518
trader,3,1.0,-1.5537224014600124
traveller,2,1.0,-1.5908508151769636
truck,3,1.0,-2.3839467813571296
tub,2,1.0,-1.7070923447608948
tuna,3,1.0,-3.7531662260492644
turkey,4,1.0,-2.6997929327189922
upholsterer,4,1.0,-1.5400882065296178
valve,4,1.0,-1.6745643466711047
van,3,1.0,-2.926060969630877
vegetable,3,1.0,-2.8616587966680527
vehicle,3,1.0,-2.212595656514168
verse,2,1.0,-2.0675420463085175
view,2,1.0,-1.0763588100671768
violin,2,1.0,-3.2644119039177903
violinist,2,1.0,-2.827442243695259
waiter,3,1.0,-1.2689437866210938
waitress,3,1.0,-2.28826904296875
wall,4,1.0,-1.6632881611585617
window,3,1.0,-1.4735361337661743
windshield,5,1.0,-2.735218784213066
woman,5,1.0,-1.9339294970035552
wood,11,1.0,-2.664022308858958
wool,5,1.0,-2.999964839220047
worker,4,1.0,-1.4484386816620827
wound,4,1.0,-0.6187420040369034
yarn,5,1.0,-2.7753646433353425
