noun,avg_LL_delta
abstract,0.7635192275047302
actor,2.528953582048416
aircraft,0.94222640991211
album,0.2685604095458984
animal,0.4442406296730041
announcer,2.6338614225387573
artisan,1.3006632328033447
artist,1.9556885361671448
author,1.9794787168502808
aviator,1.3098602890968325
backpack,0.4879378676414491
backpacker,0.8904991745948792
bag,0.0962867736816406
baker,0.7114657759666443
barber,0.6854272484779358
basket,0.2092971801757812
beard,-0.0200443267822265
bedding,0.8920288085937498
bike,0.1488571166992187
blanket,1.0405558943748474
blogger,2.94013586640358
board,0.5518131256103516
book,0.9986037611961364
bottle,0.3661956787109375
bowl,0.6001815795898438
bread,0.4605827331542969
broadcaster,2.129955351352691
building,0.1125984191894531
bus,0.6201038360595703
busboy,0.7670192718505859
businessman,2.141270101070404
businesswoman,1.6075227856636047
butcher,0.7757768630981445
cake,0.1636742949485778
cameraman,2.695001542568207
camper,0.9690914750099182
canvas,0.3455896377563476
captain,2.2629261016845703
car,0.1903457045555114
cardboard,0.0837402939796447
carpet,1.0799465775489807
carver,0.7911272048950195
caterer,1.5274447202682495
cd,-0.0580577254295349
cellist,0.5552559494972229
cello,0.3067760467529297
chauffeur,2.111305296421051
chef,1.3720855116844175
choreography,0.085113525390625
clarinet,0.7392978072166443
clarinetist,1.3176708817481992
clay,-0.3036574721336365
cleaner,1.0891780853271484
clerk,1.3047370314598083
cloth,0.4272308349609375
coat,0.901470184326172
code,0.2457447052001954
comedian,2.356693148612976
concerto,0.7064857482910156
confectioner,0.8303585052490237
container,-0.2074813842773437
convertible,0.0384674072265622
cook,0.8810862898826601
cotton,0.6456284523010256
countertop,1.012166976928711
crate,0.411590576171875
cushion,0.9420661330223083
cut,0.0231895446777343
dancer,1.4656620621681211
dealer,1.8436203598976133
dish,0.4477920532226564
doctor,0.4460702538490295
dough,0.0712051391601562
dressmaker,1.36146342754364
driver,0.7348880767822266
drug,0.9312744736671448
drummer,1.0747966766357422
duffle,0.6048088073730469
essay,1.2817440629005434
essayist,2.144827932119369
fabric,0.8691635131835938
fillet,0.5319538712501526
fish,0.536710798740387
floor,0.9160308837890628
flute,0.5484905242919922
flutist,0.7052555084228516
food,0.7921142578125
gem,0.294012188911438
glass,-0.04338264465332
hairdresser,1.3320751190185545
handle,0.8519249558448792
hat,0.3209495544433594
herb,0.4517250061035155
hiker,1.181104063987732
housekeeper,1.382648468017578
ice,-0.0817246437072753
illustrator,2.0313201546669006
ingredient,2.099891781806946
instrument,0.2136077880859375
item,0.9551124572753908
jacket,0.7053108215332031
janitor,1.0415428280830383
jet,0.5394248962402342
jeweler,0.9374962449073792
jewelry,0.3455581665039063
journalist,2.7400626838207245
kite,0.7863092422485352
knob,0.4026374220848083
lady,1.0131101012229922
lake,0.2235755324363707
landscape,0.806058943271637
letter,0.3660926818847655
line,0.3615093231201173
lotion,1.0107307434082031
lunchbox,0.813545286655426
machine,0.7378692626953125
magazine,1.2754154801368711
maid,1.3528235554695132
make,0.2165126800537109
man,0.7676287293434143
marble,0.1316361427307131
mason,1.0911206007003786
material,1.279437959194183
meat,0.3409709930419924
mirror,0.1475257873535154
model,0.7320517301559448
motorcycle,-0.2668013572692871
motorist,0.2766389846801761
mountain,0.1749371886253357
mover,1.069241464138031
mushroom,0.1434545516967773
musician,1.47714364528656
narrator,2.5206299424171448
notetaker,0.9239920973777772
novel,0.4637527465820312
novelist,2.757591307163238
orator,1.4684409499168396
packaging,0.2793197631835937
painter,1.053065538406372
panel,0.5431079864501953
paper,0.4317684173583984
passage,0.3939915299415588
pastry,0.397653579711914
patissier,0.8932152390480044
pattern,0.1626319885253906
peddler,1.4286690354347225
pepper,-0.1020584106445312
person,1.2918644547462463
photographer,2.0298351645469666
pianist,1.2890944480895994
piano,0.3921027183532715
pie,0.0583925247192382
pilot,0.5518569946289058
pizza,0.3097667694091797
plane,0.7868289947509766
poem,0.7651844024658205
poet,1.2498369812965393
portraitist,1.564357876777649
pot,0.0161647796630859
potato,0.2514247298240661
potter,0.5802783966064453
product,1.597244381904602
professor,1.1007937192916868
proposal,0.6630191206932068
pumpkin,-0.1162092685699464
quilt,0.4460468292236328
racer,1.0907859206199646
report,0.9198112487792972
roadtripper,0.9069385528564452
routine,0.5795974731445312
salesman,2.552651882171631
saleswoman,1.9272881746292116
salmon,0.1805810928344726
scene,0.31524658203125
screw,0.7459335923194885
scribe,0.7555665373802187
script,1.090202212333679
sculptor,0.8385305404663085
seamster,1.3189773559570312
seamstress,1.7153807878494265
section,0.3127003312110901
shirt,0.7159900665283203
shopkeeper,1.5823462009429932
sideburn,0.0674419999122619
silk,0.5673361420631409
silverware,0.7671204209327698
singer,2.003342509269714
snack,0.761585235595703
soloist,1.2445868253707886
sonata,0.062774658203125
song,1.047954559326172
steak,0.3857803344726562
stone,-0.1326770782470701
stubble,0.2668323516845704
student,1.2617329359054563
suitcase,0.5814114212989809
surface,0.6915931105613708
surgeon,0.5594727993011475
suv,0.074899673461914
tailor,1.7780056595802307
tank,0.4137363433837889
teacher,1.334354400634766
telemarketer,1.6052876710891724
tent,0.0757369995117185
thread,0.912853181362152
toy,0.3986282348632812
tractor,0.2512874603271483
trader,2.3947383761405945
traveller,1.2572078704833989
truck,0.3729496002197265
tub,-0.3508644104003906
tuna,0.3340482115745542
turkey,-0.0306472778320312
upholsterer,0.8835945725440979
valve,-0.2642173767089844
van,-0.0750694274902343
vegetable,0.4316349029541015
vehicle,0.1954383850097656
verse,0.34149169921875
view,0.6380119323730469
violin,0.2028303146362304
violinist,1.0367431640625
waiter,2.1044140458106995
waitress,2.0062366127967834
wall,0.4857978820800781
window,0.6469783186912539
windshield,-0.0577535629272459
woman,0.742518424987793
wood,0.0722007751464846
wool,0.5989799499511719
worker,0.806389272212982
wound,-0.4083481431007385
yarn,0.9140166640281676
