noun,num_counts,accuracy,overlap,avg_LL_delta
surgeon,4,1.0,1.0,4.46190720325
suv,6,0.0,0.0,3.3977470363333335
tailor,12,1.0,0.0,2.9480920587499995
tank,3,1.0,1.0,-0.3688984433333333
teacher,2,1.0,1.0,4.264834658
telemarketer,3,1.0,1.0,4.7865625063333335
tent,2,1.0,1.0,-2.25878987
thread,4,1.0,1.0,-5.066536128425001
toy,3,1.0,1.0,-1.9900925513333334
tractor,3,0.0,1.0,1.1073780199999999
trader,3,1.0,1.0,8.324304618866668
traveller,2,1.0,1.0,0.821838385
truck,3,0.0,0.0,5.096244455166667
tub,2,1.0,1.0,-2.0769690265
tuna,3,1.0,1.0,-4.6770101686666665
turkey,4,1.0,1.0,-3.4228014026
upholsterer,4,1.0,1.0,6.13726648325
valve,4,1.0,0.0,-1.0081110500000001
van,3,0.0,1.0,5.517526527433334
vegetable,3,1.0,1.0,-4.443862183
vehicle,3,0.0,1.0,5.182566865766667
verse,2,1.0,1.0,-0.8671398
view,2,1.0,1.0,-3.4322664855
violin,2,1.0,1.0,-3.0236147950000003
violinist,2,1.0,0.0,1.18572612
waiter,3,1.0,1.0,3.014048825333333
waitress,3,1.0,0.0,1.377431793333333
wall,4,0.75,0.75,-1.0012441025
window,3,0.0,0.0,0.1568800766666666
windshield,5,0.4,0.4,0.21107899999999996
woman,5,0.8,0.2,0.283435452
wood,11,1.0,1.0,-2.152988244
wool,5,1.0,1.0,-2.9653474394
worker,4,1.0,1.0,3.3511707892500002
wound,4,0.25,0.25,0.09622599249999997
yarn,5,1.0,1.0,-4.599185663279999
