noun,num_counts,accuracy,avg_LL_delta
snack,3,0.0,0.375
soloist,1,0.0,0.812255859375
sonata,1,0.0,0.8125
song,1,0.0,0.65625
steak,7,0.14285714285714285,0.171875
stone,7,0.0,0.30796595982142855
stubble,3,0.0,0.036458333333333336
student,4,0.0,0.42181396484375
suitcase,2,0.0,0.2890625
surface,7,0.5714285714285714,-0.0625
surgeon,4,0.25,0.25775146484375
suv,6,0.0,0.5624186197916666
tailor,12,0.0,0.4101969401041667
tank,3,0.3333333333333333,0.041666666666666664
teacher,2,0.0,0.265625
telemarketer,3,0.0,0.3855794270833333
tent,2,0.5,0.0625
thread,4,0.0,0.23828125
toy,3,0.0,0.4739583333333333
tractor,3,0.0,0.5154622395833334
trader,3,0.0,0.6875
traveller,2,0.0,0.3515625
truck,3,0.0,0.22916666666666666
tub,2,0.5,-0.078125
tuna,3,0.0,0.203125
turkey,4,0.0,0.296875
upholsterer,4,0.0,0.3631591796875
valve,4,0.0,0.43365478515625
van,3,0.0,0.15104166666666666
vegetable,3,0.3333333333333333,0.078125
vehicle,3,0.0,0.24479166666666666
verse,2,0.0,0.140625
view,2,0.0,0.0
violin,2,0.0,0.2890625
violinist,2,0.0,0.3046875
waiter,3,0.0,0.3333333333333333
waitress,3,0.0,0.2916666666666667
wall,4,0.5,0.07421875
window,3,0.0,0.296875
windshield,5,0.0,0.4375
woman,5,0.2,0.0875
wood,11,0.18181818181818182,0.125
wool,5,0.0,0.30302734375
worker,4,0.0,0.6484375
wound,4,0.75,-0.109375
yarn,5,0.0,0.431201171875
