noun,num_counts,accuracy,avg_LL_delta
screw,4,0.0,-5.097637942
scribe,2,0.0,-3.537163612
script,2,0.0,-3.4816964575
sculptor,7,0.0,-4.485907277714285
seamster,8,0.0,-4.936036344874999
seamstress,4,0.0,-5.38046737
section,2,0.0,-3.1272781099999998
shirt,2,0.0,-4.5605090465
shopkeeper,3,0.0,-3.4746336400000004
sideburn,3,0.0,-5.959488438666667
silk,4,0.0,-6.059634064
silverware,3,0.0,-4.844326805
singer,1,0.0,-5.390040575
snack,3,0.0,-4.901114791333334
soloist,1,0.0,-3.508390255
sonata,1,0.0,-5.326880253
song,1,0.0,-4.70848527
steak,7,0.0,-5.948334143428572
stone,7,0.0,-4.617951995714286
stubble,3,0.0,-4.615991885666666
student,4,0.0,-3.3664275375000003
suitcase,2,0.0,-5.4286613415
surface,7,0.0,-3.472183415285714
surgeon,4,0.0,-5.39825787225
suv,6,0.0,-4.158200914333334
tailor,12,0.0,-4.6897065905
tank,3,0.0,-6.4784556605
teacher,2,0.0,-3.697683585
telemarketer,3,0.0,-2.5775190366666667
tent,2,0.0,-5.2233479605
thread,4,0.0,-4.434887399
toy,3,0.0,-4.631089408333334
tractor,3,0.0,-5.060485058
trader,3,0.0,-2.6185750100000003
traveller,2,0.0,-3.7746456755
truck,3,0.0,-4.972117044
tub,2,0.0,-5.286753525
tuna,3,0.0,-5.749026828333332
turkey,4,0.0,-6.40430901475
upholsterer,4,0.0,-4.372527085
valve,4,0.0,-5.45190295175
van,3,0.0,-4.731384025333333
vegetable,3,0.0,-6.871415955666667
vehicle,3,0.0,-3.843519490333333
verse,2,0.0,-5.02764932
view,2,0.0,-4.5238146985
violin,2,0.0,-7.7465397738499995
violinist,2,0.0,-7.192693598
waiter,3,0.0,-4.8891451733333335
waitress,3,0.0,-6.384043057666667
wall,4,0.0,-4.53234890825
window,3,0.0,-3.8951177573333333
windshield,5,0.0,-4.3041366966
woman,5,0.0,-6.4327145296
wood,11,0.0,-4.574834841363636
wool,5,0.0,-6.0466954108
worker,4,0.0,-3.8160589375000002
wound,4,0.0,-5.1215597105
yarn,5,0.0,-5.4326324942
