noun,num_counts,accuracy,avg_LL_delta
scribe,2,1.0,-3.8329848650000002
script,2,1.0,-3.5775253265
sculptor,7,1.0,-4.919640601285715
seamster,8,1.0,-5.1895718703750005
seamstress,4,1.0,-5.445721866
section,2,1.0,-3.4748629575
shirt,2,1.0,-4.2540253235000005
shopkeeper,3,1.0,-2.7114620699999996
sideburn,3,1.0,-6.252505728
silk,4,1.0,-6.202703833249999
silverware,3,1.0,-4.837489798
singer,1,1.0,-5.26759581
snack,3,1.0,-4.406516053333333
soloist,1,1.0,-3.81428637
sonata,1,1.0,-6.4036403405
song,1,1.0,-4.917251275
steak,7,1.0,-6.048254207571429
stone,7,1.0,-4.908332780571428
stubble,3,1.0,-4.729068696
student,4,1.0,-3.3209756475
suitcase,2,1.0,-5.518830317
surface,7,1.0,-3.340954010714286
surgeon,4,1.0,-5.4187107800000005
suv,6,1.0,-3.9843957453333334
tailor,12,1.0,-5.277815367583334
tank,3,1.0,-6.370137231166666
teacher,2,1.0,-3.29730322
telemarketer,3,1.0,-2.5211550333333332
tent,2,1.0,-5.1161481785
thread,4,1.0,-3.5763651160000003
toy,3,1.0,-4.676722908333333
tractor,3,1.0,-5.140609312666666
trader,3,1.0,-1.6757142
traveller,2,1.0,-3.7343806980000003
truck,3,1.0,-5.305624269333333
tub,2,1.0,-4.294752347
tuna,3,1.0,-5.5648393506666665
turkey,4,1.0,-6.51969480285
upholsterer,4,1.0,-5.0375958715
valve,4,1.0,-4.97655788475
van,3,1.0,-4.611243075333333
vegetable,3,1.0,-6.620651312666666
vehicle,3,1.0,-3.9185818966666672
verse,2,1.0,-5.430653805
view,2,1.0,-4.668996853
violin,2,1.0,-7.9664761905
violinist,2,1.0,-6.847473993
waiter,3,1.0,-4.927686156666667
waitress,3,1.0,-5.947628285333333
wall,4,1.0,-4.64981148275
window,3,1.0,-3.926713228
windshield,5,1.0,-4.2087337784
woman,5,1.0,-6.235155787800001
wood,11,1.0,-4.923958999272727
wool,5,1.0,-6.3248900828000005
worker,4,1.0,-3.4201098815
wound,4,1.0,-5.38588580325
yarn,5,1.0,-6.0296596238
