noun,avg_LL_delta
fabric,-1.1776285767555237
fillet,-1.7349768131971364
fish,-1.610750198364258
floor,-1.2325315475463867
flute,-1.1753033995628357
flutist,-0.956226408481598
food,-1.0419989228248596
gem,-1.6315622329711914
glass,-2.271965131163597
hairdresser,-1.1737165451049805
handle,-1.0856914818286896
hat,-1.376692742109299
herb,-0.6584701538085938
hiker,-1.12206369638443
housekeeper,-1.0084047317504885
ice,-1.107443869113922
illustrator,-1.0555571913719175
ingredient,-0.610081672668457
instrument,-1.3208818435668943
item,-0.2151803970336914
jacket,-1.1074323654174805
janitor,-0.6267681121826172
jet,-1.3697100281715393
jeweler,-0.9474306404590608
jewelry,-1.1021080017089842
journalist,-0.0200567245483399
kite,-1.810177713632584
knob,-1.2411299347877502
lady,-0.3515147566795349
lake,-1.2280378937721252
landscape,-0.9901361763477324
letter,-0.4805325865745544
line,-0.4666433930397033
lotion,-0.8394756317138672
lunchbox,-1.4269437193870544
machine,-0.778773307800293
magazine,-1.0193652510643003
maid,-0.7700624465942383
make,-0.3829507231712341
man,-0.654142439365387
marble,-1.8449640721082687
mason,-1.1697483658790588
material,0.0098628997802734
meat,-1.2452411353588102
mirror,-1.0952530205249786
model,-1.7676477432250977
motorcycle,-1.4176750481128693
motorist,-0.7780895233154297
mountain,-1.3827400803565977
mover,-0.3007593154907225
mushroom,-1.727503746747971
musician,-0.8587084412574768
narrator,0.1788349151611328
notetaker,0.4027605056762695
novel,-0.3737096786499023
novelist,0.4088248610496519
orator,0.9941625595092772
packaging,-1.1729745864868164
painter,-1.961597502231598
panel,-1.30350786447525
paper,-1.746440827846527
passage,-1.223835974931717
pastry,-1.1251935660839083
patissier,-1.6563273072242737
pattern,-1.6120852828025822
peddler,-0.1895961761474608
pepper,-1.2681617140769958
person,-0.3786001205444336
photographer,-1.3592691719532013
pianist,-1.101923018693924
piano,-1.781354010105133
pie,-1.8386832177639008
pilot,-0.6247748732566833
pizza,-1.4183091521263125
plane,-1.397931158542633
poem,-0.5830869674682617
poet,-0.0727272033691406
portraitist,-1.255925178527832
pot,-1.4947251975536346
potato,-1.711767181754112
potter,-0.8256807327270508
product,0.6492528915405273
professor,-0.5258502960205078
proposal,0.1644783020019531
pumpkin,-1.6516398787498474
quilt,-1.153718888759613
racer,-1.0064487755298617
report,0.3088693618774414
roadtripper,-0.56500244140625
routine,-0.6726875305175781
salesman,0.4042158126831054
saleswoman,-0.1256160736083984
salmon,-1.3734636902809143
scene,-1.589906632900238
screw,-1.4273071587085724
scribe,-0.108159065246582
script,-0.1199970245361328
sculptor,-1.3947038650512693
seamster,-0.3180179595947267
seamstress,-1.0869169533252716
section,-1.190321922302246
shirt,-1.2070160508155825
shopkeeper,-0.3717547059059143
sideburn,-1.6647968590259552
silk,-1.2389192581176758
silverware,-1.3407449424266815
singer,-0.3630896210670471
snack,-1.2389478981494904
soloist,-0.2707233428955078
sonata,-1.1194467544555662
song,-1.0704469978809357
steak,-1.2946701347827911
stone,-1.2755374610424042
stubble,-1.259882926940918
student,-0.5586891174316406
suitcase,-1.994338124990464
surface,-0.867436408996582
surgeon,-1.2349863648414612
suv,-1.576905220746994
tailor,-0.7304973006248476
tank,-1.8594188541173933
teacher,-0.1548767089843749
telemarketer,-0.0395164489746093
tent,-1.70290370285511
thread,-1.0245923399925232
toy,-2.156927078962326
tractor,-1.0830669403076172
trader,-0.1111278533935546
traveller,-0.4434957504272461
truck,-1.187546730041504
tub,-1.7706432491540909
tuna,-1.598932266235351
turkey,-1.1482677459716797
upholsterer,-1.01252943277359
valve,-0.8298425078392029
van,-1.5406474769115448
vegetable,-0.6525726318359375
vehicle,-1.120103895664215
verse,-0.8746337294578552
view,-1.1091938614845276
violin,-1.7788753807544708
violinist,-1.4224767088890071
waiter,-0.8105659484863283
waitress,-0.3322687149047851
wall,-1.3349694907665253
window,-1.6795320212841034
windshield,-1.376603126525879
woman,-0.9197053909301758
wood,-1.4800472557544708
wool,-1.522386521100998
worker,0.079218864440918
wound,-1.0361928343772888
yarn,-1.3388576805591583
