noun,num_counts,accuracy,overlap,avg_LL_delta
proposal,2,1.0,0.0,-0.434041365
pumpkin,4,1.0,1.0,-1.11399889
quilt,4,1.0,1.0,-1.724671136
racer,4,0.0,1.0,-0.862815745
report,2,0.0,1.0,0.26586159
roadtripper,2,0.0,0.0,-0.83855766
routine,1,1.0,1.0,-2.073599676
salesman,3,0.6666666666666666,0.6666666666666666,0.26987216
saleswoman,3,1.0,1.0,0.8900183733333334
salmon,3,1.0,1.0,-1.4344910653333336
scene,1,1.0,0.0,-0.7859116799999999
screw,4,0.75,0.25,-0.5321885000000001
scribe,2,0.0,0.0,-0.9952181600000001
script,2,0.0,1.0,0.1501551749999999
sculptor,7,0.0,1.0,-0.5207122142857142
seamster,8,0.0,0.0,-1.5101746308750001
seamstress,4,0.0,0.0,-0.8557129375
section,2,1.0,1.0,-0.166232485
shirt,2,1.0,1.0,-1.0918839249999999
shopkeeper,3,0.6666666666666666,0.6666666666666666,0.05223719000000001
sideburn,3,1.0,1.0,-0.82381834
silk,4,0.25,0.75,-0.21172615500000003
silverware,3,1.0,1.0,-0.3443837866666666
singer,1,0.0,0.0,-0.1606419
snack,3,1.0,1.0,-0.95672335
soloist,1,0.0,0.0,-0.65478517
sonata,1,1.0,0.0,-0.3918392
song,1,0.0,1.0,0.5408419999999999
steak,7,1.0,1.0,-1.0835080942857143
stone,7,1.0,1.0,-0.6129365414285715
stubble,3,1.0,1.0,-0.7558349933333334
student,4,0.75,0.75,0.16229892749999997
suitcase,2,1.0,1.0,-0.381391375
surface,7,1.0,1.0,-0.9181539808571427
surgeon,4,0.0,1.0,-0.7680676664999999
suv,6,1.0,1.0,-0.9178522416666667
tailor,12,0.0,0.0,-1.336790806
tank,3,1.0,1.0,-0.62703806
teacher,2,0.5,0.5,0.07919683
telemarketer,3,1.0,1.0,0.5618130233333333
tent,2,1.0,1.0,-0.37663001499999993
thread,4,1.0,1.0,-0.881306935
toy,3,0.6666666666666666,0.6666666666666666,-0.01572669
tractor,3,1.0,1.0,-0.7291788966666667
trader,3,0.0,0.0,-0.4310441166666666
traveller,2,0.0,1.0,-0.5537002999999999
truck,3,1.0,1.0,-1.14323423
tub,2,1.0,1.0,-1.722840235
tuna,3,1.0,1.0,-1.4612115
turkey,4,1.0,1.0,-0.3994907999999999
upholsterer,4,0.0,0.0,-1.0935679999999999
valve,4,1.0,1.0,-0.938805084
van,3,1.0,1.0,-0.9530034400000001
vegetable,3,1.0,1.0,-1.4854137409999997
vehicle,3,1.0,1.0,-0.4356516033333333
verse,2,0.5,0.5,-0.177103525
view,2,0.0,1.0,0.775279045
violin,2,1.0,1.0,-0.07778159999999995
violinist,2,0.0,0.0,-0.2932501649999999
waiter,3,0.3333333333333333,0.6666666666666666,-0.20867814666666665
waitress,3,0.6666666666666666,0.6666666666666666,0.0531934966666667
wall,4,1.0,1.0,-1.54742245125
window,3,1.0,1.0,-0.4904618733333334
windshield,5,1.0,0.0,-0.438093166
woman,5,0.0,1.0,-0.6395469508
wood,11,1.0,1.0,-0.8614379363636364
wool,5,0.4,0.4,-0.38584563320000004
worker,4,0.0,0.0,-0.2729630325
wound,4,1.0,1.0,-1.6179751075
yarn,5,0.4,0.4,-0.332561482
