noun,num_counts,accuracy,avg_LL_delta
scribe,2,1.0,-2.10705461
script,2,1.0,-1.9348229750000001
sculptor,7,1.0,-1.9337504742857143
seamster,8,1.0,-2.732943902
seamstress,4,1.0,-2.732120346
section,2,1.0,-1.9937725099999999
shirt,2,1.0,-2.327397335
shopkeeper,3,1.0,-1.632939043333333
sideburn,3,1.0,-2.4531439846666667
silk,4,1.0,-2.86081922
silverware,3,1.0,-2.1726314966666664
singer,1,1.0,-2.06893735
snack,3,1.0,-2.4104567950000004
soloist,1,1.0,-2.06208579
sonata,1,1.0,-2.0183465500000004
song,1,1.0,-1.95829768
steak,7,1.0,-2.3410978831428575
stone,7,1.0,-2.587803105857143
stubble,3,1.0,-2.2858435433333333
student,4,1.0,-2.46413936125
suitcase,2,1.0,-2.3776902499999997
surface,7,1.0,-2.534035809142857
surgeon,4,1.0,-1.909844165
suv,6,1.0,-1.5470152083333335
tailor,12,1.0,-2.1683970670833332
tank,3,1.0,-1.74725416
teacher,2,1.0,-1.96686168
telemarketer,3,1.0,-1.56276757
tent,2,1.0,-2.8255884845
thread,4,1.0,-2.2162322000000003
toy,3,1.0,-2.531605293
tractor,3,1.0,-1.9650254633333333
trader,3,1.0,-1.4175179366666668
traveller,2,1.0,-2.5506370599999997
truck,3,1.0,-2.045785336666667
tub,2,1.0,-2.5629721850000005
tuna,3,1.0,-2.8331400233333333
turkey,4,1.0,-2.5861963285
upholsterer,4,1.0,-2.24702826
valve,4,1.0,-2.0980385999999998
van,3,1.0,-1.9870268299999998
vegetable,3,1.0,-2.568169784666667
vehicle,3,1.0,-2.010255116666667
verse,2,1.0,-2.4474591375
view,2,1.0,-2.5566547450000003
violin,2,1.0,-2.348974115
violinist,2,1.0,-1.8479328499999998
waiter,3,1.0,-2.124060266666667
waitress,3,1.0,-2.37873981
wall,4,1.0,-2.6115851985
window,3,1.0,-2.2198911066666667
windshield,5,1.0,-2.1328128140000002
woman,5,1.0,-2.5106864012
wood,11,1.0,-2.3805789305454543
wool,5,1.0,-2.9272069356
worker,4,1.0,-2.135128076
wound,4,1.0,-2.9126751815000005
yarn,5,1.0,-3.1264081738000002
