noun,num_counts,accuracy,avg_LL_delta
silverware,3,1.0,3.308280350333334
singer,1,1.0,5.346714109
snack,3,1.0,2.6981670823333332
soloist,1,1.0,5.03546782
sonata,1,1.0,6.420473229000001
song,1,1.0,5.148216175
steak,7,1.0,3.6248757400000002
stone,7,1.0,3.274221808
stubble,3,1.0,1.7533657666666669
student,4,1.0,2.8163264365000003
suitcase,2,1.0,4.0271919175
surface,7,1.0,4.009042821857142
surgeon,4,1.0,2.22163704175
suv,6,1.0,4.839987559666667
tailor,12,0.9166666666666666,2.3728515616666668
tank,3,1.0,5.162849071666667
teacher,2,1.0,2.5908579525000004
telemarketer,3,1.0,3.8119478956666666
tent,2,1.0,3.462110893
thread,4,1.0,2.043478715
toy,3,1.0,3.794528294333334
tractor,3,1.0,5.856023115666667
trader,3,1.0,4.24551083
traveller,2,1.0,3.329728819
truck,3,1.0,5.673819154666667
tub,2,1.0,3.66752188
tuna,3,1.0,2.7518425546666663
turkey,4,1.0,1.3704049725
upholsterer,4,0.75,1.5053860725000001
valve,4,1.0,4.5012848885
van,3,1.0,5.3941209966666674
vegetable,3,1.0,3.3277822666666665
vehicle,3,1.0,6.311560327666666
verse,2,1.0,3.493273481
view,2,1.0,3.2038973100000003
violin,2,1.0,4.1719820985
violinist,2,1.0,3.589333218
waiter,3,1.0,4.242696354333333
waitress,3,1.0,2.2165462766666666
wall,4,1.0,3.4176497250000004
window,3,1.0,4.696634866
windshield,5,1.0,5.101691907200001
woman,5,0.8,0.8501890339999999
wood,11,1.0,2.9638057746363633
wool,5,1.0,2.3908782626000002
worker,4,1.0,3.5230655735000003
wound,4,1.0,2.9644676855
yarn,5,1.0,2.8959570545999993
