noun,num_counts,accuracy,avg_LL_delta
proposal,2,0.0,-0.497438907623291
pumpkin,4,0.0,-1.4807164706289768
quilt,4,0.0,-1.0441766008734703
racer,4,0.0,-0.36955213546752924
report,2,0.0,-0.9249029457569122
roadtripper,2,0.0,-1.0371641963720322
routine,1,0.0,-0.6067743301391602
salesman,3,0.0,-0.3372627894083659
saleswoman,3,0.0,-0.732655256986618
salmon,3,0.0,-0.9083893895149231
scene,1,0.0,-0.7482728660106659
screw,4,0.0,-1.0637750625610352
scribe,2,0.0,-0.32561826705932617
script,2,0.0,-0.8513894081115723
sculptor,7,0.0,-1.2020322254725866
seamster,8,0.0,-0.8962396495044231
seamstress,4,0.0,-1.133210189640522
section,2,0.0,-0.7726616263389587
shirt,2,0.0,-0.8702201545238495
shopkeeper,3,0.0,-0.844337155421575
sideburn,3,0.0,-1.2900139391422272
silk,4,0.0,-0.8123817220330238
silverware,3,0.0,-0.7399046917756399
singer,1,0.0,-0.6587352156639099
snack,3,0.0,-0.9353793561458589
soloist,1,0.0,-0.7233181297779083
sonata,1,0.0,-1.0905151665210724
song,1,0.0,-0.4117374420166015
steak,7,0.0,-0.8391024896076748
stone,7,0.0,-1.074808806180954
stubble,3,0.0,-1.1766926447550456
student,4,0.0,-0.3949785232543946
suitcase,2,0.0,-1.0710768550634384
surface,7,0.0,-0.7176699042320251
surgeon,4,0.0,-0.8288645818829536
suv,6,0.0,-1.1618533233801525
tailor,12,0.0,-0.7003736545642217
tank,3,0.0,-1.2525784373283386
teacher,2,0.0,-0.48754882812500006
telemarketer,3,0.0,-0.6476837893327078
tent,2,0.0,-1.2588820159435272
thread,4,0.0,-1.3341538608074188
toy,3,0.0,-0.42090288798014325
tractor,3,0.0,-1.0730241338411968
trader,3,0.0,-0.10828272501627605
traveller,2,0.0,-0.46454998850822443
truck,3,0.0,-1.0510673324267066
tub,2,0.0,-0.5919188857078551
tuna,3,0.0,-1.0183003743489583
turkey,4,0.0,-0.8792500495910645
upholsterer,4,0.0,-0.6995713636279106
valve,4,0.0,-0.8614392429590225
van,3,0.0,-1.0948425730069478
vegetable,3,0.0,-0.9425579806168874
vehicle,3,0.0,-1.2632290323575337
verse,2,0.0,-1.4838042333722115
view,2,0.0,-1.6062078997492795
violin,2,0.0,-1.1519107669591904
violinist,2,0.0,-1.0652517974376678
waiter,3,0.0,-0.7493515113989512
waitress,3,0.0,-0.9961846768856049
wall,4,0.0,-1.2613327726721764
window,3,0.0,-0.5690673589706422
windshield,5,0.0,-1.0597215712070465
woman,5,0.0,-1.3937856823205947
wood,11,0.0,-0.7543457367203452
wool,5,0.0,-0.9357326328754425
worker,4,0.0,-0.3930797427892685
wound,4,0.0,-1.487065564841032
yarn,5,0.0,-0.9927066743373871
