noun,num_counts,accuracy,avg_LL_delta
salmon,3,0.0,-15.392992966473335
scene,1,1.0,0.1076574499999999
screw,4,0.25,-2.27243281475
scribe,2,0.0,-4.3901820415
script,2,0.0,-5.7441777398500005
sculptor,7,0.0,-2.645076422857142
seamster,8,0.0,-5.1582751956
seamstress,4,0.0,-6.720866436425
section,2,0.0,-4.0713678985
shirt,2,0.0,-5.855750207
shopkeeper,3,0.0,-1.3209247000000002
sideburn,3,0.0,-6.7733563084999995
silk,4,0.0,-10.797946502775002
silverware,3,0.0,-0.90301072
singer,1,0.0,-8.713005339
snack,3,0.0,-9.0357201578
soloist,1,0.0,-5.118734959
sonata,1,0.0,-4.10927665
song,1,0.0,-9.06981217
steak,7,0.0,-6.812196771514286
stone,7,0.0,-7.318957228285714
stubble,3,0.0,-5.671216887233334
student,4,0.0,-3.719800185
suitcase,2,0.0,-7.2413354535
surface,7,0.14285714285714285,-4.941203983814286
surgeon,4,1.0,3.5288938000000005
suv,6,0.0,-1.9381993296666666
tailor,12,0.0,-2.0133405041666665
tank,3,0.0,-9.0391577963
teacher,2,0.0,-3.5294625
telemarketer,3,1.0,1.6960458999999999
tent,2,0.0,-10.341093132600001
thread,4,0.0,-11.616790392210001
toy,3,0.0,-7.315821195333334
tractor,3,0.0,-3.3540501923333337
trader,3,1.0,2.5338871833333334
traveller,2,0.0,-3.643057845
truck,3,0.0,-2.686437306
tub,2,0.0,-4.647870275
tuna,3,0.0,-12.682123398566667
turkey,4,0.0,-11.601125789614999
upholsterer,4,0.75,0.22499356749999988
valve,4,0.0,-3.41142384775
van,3,0.0,-5.647595222666666
vegetable,3,0.0,-14.423494659766666
vehicle,3,0.0,-3.0550678513333334
verse,2,0.0,-7.784117456000001
view,2,0.0,-7.434574974
violin,2,0.0,-10.5267590655
violinist,2,0.0,-7.487476471499999
waiter,3,1.0,1.2202333
waitress,3,0.0,-4.269745573333333
wall,4,0.0,-7.560453672825
window,3,0.6666666666666666,0.48244167666666665
windshield,5,0.2,-0.85676284
woman,5,0.0,-7.99250614764
wood,11,0.0,-6.859944464699999
wool,5,0.0,-11.502952156160001
worker,4,0.0,-1.0732755675
wound,4,0.0,-8.717371868025
yarn,5,0.0,-8.26192617968
