noun,num_counts,accuracy,avg_LL_delta
scribe,2,1.0,-4.122863156499999
script,2,1.0,-2.6736830769999997
sculptor,7,1.0,-4.128561436428572
seamster,8,1.0,-8.649384997275
seamstress,4,1.0,-8.502581709100001
section,2,0.5,-0.55150405
shirt,2,1.0,-7.6715675943
shopkeeper,3,0.6666666666666666,-1.4791602333333334
sideburn,3,1.0,-6.043964890666667
silk,4,1.0,-13.4956683464
silverware,3,0.3333333333333333,-0.2728341166666666
singer,1,1.0,-9.4595681663
snack,3,1.0,-9.9968958678
soloist,1,1.0,-2.906013236
sonata,1,1.0,-4.385787455
song,1,1.0,-7.499340222
steak,7,1.0,-9.090173122104286
stone,7,1.0,-10.217057883948572
stubble,3,1.0,-5.735199318433334
student,4,1.0,-4.7502726297499995
suitcase,2,1.0,-7.3508140829999995
surface,7,1.0,-6.595487635971429
surgeon,4,0.25,1.1185106125
suv,6,0.8333333333333334,-2.1013500091666666
tailor,12,1.0,-4.374740346249999
tank,3,1.0,-8.1552734138
teacher,2,0.5,0.15837559999999984
telemarketer,3,0.0,1.4859319833333335
tent,2,1.0,-9.7307659237
thread,4,1.0,-12.32466421051
toy,3,1.0,-8.627730435966667
tractor,3,1.0,-3.6151315163333333
trader,3,0.0,2.7438085500000002
traveller,2,1.0,-4.9880882605
truck,3,1.0,-3.0648322500000003
tub,2,1.0,-5.118259790250001
tuna,3,1.0,-10.585540094786667
turkey,4,1.0,-13.477969327775
upholsterer,4,1.0,-4.2636488056249995
valve,4,1.0,-3.5862666465
van,3,1.0,-4.8280394913333335
vegetable,3,1.0,-13.237453423153333
vehicle,3,0.6666666666666666,-1.118294379
verse,2,1.0,-2.8300153
view,2,1.0,-8.47752733125
violin,2,1.0,-10.533198368899999
violinist,2,1.0,-8.085769082499999
waiter,3,1.0,-2.7424700420000003
waitress,3,1.0,-6.386192468000001
wall,4,1.0,-7.7217849711749995
window,3,1.0,-0.9678909849999998
windshield,5,1.0,-1.3886843240000002
woman,5,1.0,-9.411630169759999
wood,11,1.0,-5.4706063398363645
wool,5,1.0,-11.356291944194002
worker,4,0.75,-1.99765051825
wound,4,1.0,-8.168938254
yarn,5,1.0,-12.485919124119999
