noun,num_counts,accuracy,avg_LL_delta
script,2,1.0,0.125
sculptor,7,0.0,-1.4642682756696428
seamster,8,0.0,-0.9063720703125
seamstress,4,0.0,-1.06243896484375
section,2,0.0,-1.25006103515625
shirt,2,0.0,-0.875244140625
shopkeeper,3,0.0,-1.0831705729166667
sideburn,3,0.0,-1.1666666666666667
silk,4,0.0,-1.1251220703125
silverware,3,0.0,-0.33349609375
singer,1,0.0,-1.500244140625
snack,3,0.0,-0.9998372395833334
soloist,1,0.0,-1.99951171875
sonata,1,0.0,-1.25048828125
song,1,0.0,-1.0
steak,7,0.0,-1.178466796875
stone,7,0.0,-1.0715157645089286
stubble,3,0.0,-0.9165852864583334
student,4,0.0,-1.812591552734375
suitcase,2,0.0,-1.249755859375
surface,7,0.0,-1.2143205915178572
surgeon,4,0.0,-1.81256103515625
suv,6,0.16666666666666666,-0.3331705729166667
tailor,12,0.0,-1.4167683919270833
tank,3,0.0,-0.583251953125
teacher,2,0.0,-1.5003662109375
telemarketer,3,0.0,-1.0000813802083333
tent,2,0.0,-1.1248779296875
thread,4,0.0,-1.437286376953125
toy,3,0.0,-0.583251953125
tractor,3,0.0,-0.5836588541666666
trader,3,0.0,-0.9164225260416666
traveller,2,0.0,-1.4998779296875
truck,3,0.0,-0.3333333333333333
tub,2,0.0,-0.8748779296875
tuna,3,0.0,-1.0834147135416667
turkey,4,0.0,-1.3126220703125
upholsterer,4,0.0,-1.437530517578125
valve,4,0.0,-0.25
van,3,1.0,0.16666666666666666
vegetable,3,0.0,-1.1665852864583333
vehicle,3,1.0,0.08333333333333333
verse,2,0.0,-0.500244140625
view,2,0.0,-0.4998779296875
violin,2,0.0,-1.3751220703125
violinist,2,0.0,-1.8746337890625
waiter,3,0.0,-1.5831705729166667
waitress,3,0.0,-1.5000406901041667
wall,4,0.0,-1.499786376953125
window,3,0.0,-0.8330891927083334
windshield,5,0.0,-0.500048828125
woman,5,0.0,-1.64990234375
wood,11,0.0,-1.1591352982954546
wool,5,0.0,-1.00009765625
worker,4,0.0,-1.249908447265625
wound,4,0.0,-1.562591552734375
yarn,5,0.0,-0.8498046875
