noun,num_counts,accuracy,avg_LL_delta
silk,4,1.0,5.9832919848
silverware,3,1.0,7.776264942
singer,1,1.0,6.0057774154
snack,3,1.0,5.139122128666667
soloist,1,1.0,6.6709832338
sonata,1,1.0,4.492609372
song,1,1.0,6.3332262883
steak,7,0.8571428571428571,2.56933271
stone,7,1.0,6.372082242057144
stubble,3,1.0,5.638696526
student,4,1.0,2.77678466425
suitcase,2,1.0,3.11919514
surface,7,1.0,7.477071012957144
surgeon,4,1.0,10.183497901700001
suv,6,1.0,6.033829252833333
tailor,12,1.0,7.618320698850002
tank,3,1.0,6.54346025
teacher,2,1.0,7.9257377712
telemarketer,3,1.0,10.8283043136
tent,2,1.0,1.317346045
thread,4,1.0,2.9543193874999996
toy,3,1.0,6.778803368166667
tractor,3,1.0,5.629780366433334
trader,3,1.0,9.568276305900001
traveller,2,1.0,5.1144705433
truck,3,1.0,5.797060038166666
tub,2,1.0,3.8467563989999998
tuna,3,0.3333333333333333,-0.29891105333333334
turkey,4,1.0,4.0031727615
upholsterer,4,1.0,8.509994121150001
valve,4,1.0,10.3309050233
van,3,1.0,5.169671259833334
vegetable,3,0.3333333333333333,0.16415260666666673
vehicle,3,1.0,5.171023495333333
verse,2,0.0,-0.5328613
view,2,1.0,2.47310325
violin,2,1.0,3.84037376
violinist,2,1.0,5.940912731
waiter,3,1.0,8.518045330566666
waitress,3,1.0,7.505692147666667
wall,4,1.0,5.9695117843
window,3,1.0,7.374976773333334
windshield,5,1.0,5.9290485262
woman,5,0.8,3.76094848786
wood,11,1.0,4.5721631033636365
wool,5,0.8,2.2114233584000003
worker,4,1.0,8.151973256125
wound,4,1.0,2.8952192180000003
yarn,5,1.0,2.0852285694
