noun,num_counts,accuracy,avg_LL_delta
pumpkin,4,0.0,-1.0951175689697266
quilt,4,0.0,-0.33598327636718756
racer,4,0.0,-0.6628780141472816
report,2,1.0,0.36587339639663696
roadtripper,2,1.0,0.03585815429687495
routine,1,1.0,0.96270751953125
salesman,3,0.0,-0.28554026285807294
saleswoman,3,1.0,0.6454416910807291
salmon,3,0.0,-1.0524037778377533
scene,1,1.0,1.2827910780906675
screw,4,0.0,-0.7931651920080185
scribe,2,0.0,-0.6717777848243713
script,2,1.0,0.0846500396728515
sculptor,7,0.0,-0.8025534621306828
seamster,8,0.0,-0.8035936281085014
seamstress,4,0.0,-0.656095489859581
section,2,1.0,0.5766534507274628
shirt,2,0.0,-0.3335151672363281
shopkeeper,3,0.0,-0.2632102966308593
sideburn,3,0.0,-1.0409927268822987
silk,4,0.0,-0.5308037102222443
silverware,3,0.0,-0.6307678023974101
singer,1,0.0,-0.7173843681812286
snack,3,0.0,-0.371320108572642
soloist,1,0.0,-0.0907325744628906
sonata,1,0.0,-0.0501174926757812
song,1,1.0,0.3936767578125
steak,7,0.0,-0.7648391681058067
stone,7,0.0,-0.5202516828264508
stubble,3,0.0,-0.6880950629711151
student,4,0.75,0.0705890655517578
suitcase,2,0.0,-0.66607666015625
surface,7,0.0,-0.09462138584681916
surgeon,4,0.5,-0.021669387817382826
suv,6,0.0,-1.5322005053361256
tailor,12,0.0,-0.5215899099906286
tank,3,0.0,-0.8300984700520835
teacher,2,0.0,-0.09802246093749994
telemarketer,3,0.6666666666666666,0.025510152180989565
tent,2,0.0,-0.7233047485351562
thread,4,0.0,-0.5199436992406845
toy,3,0.0,-0.618506113688151
tractor,3,0.0,-0.8855616251627604
trader,3,0.0,-0.3844909469286601
traveller,2,0.0,-0.49854663014411915
truck,3,0.0,-0.7604624132315317
tub,2,0.5,0.017673492431640597
tuna,3,0.0,-1.279261310895284
turkey,4,0.0,-1.292680747807026
upholsterer,4,0.0,-0.15150617063045504
valve,4,0.0,-0.317342758178711
van,3,0.0,-1.3754552006721497
vegetable,3,0.0,-0.5452219645182291
vehicle,3,0.0,-0.5699793497721354
verse,2,1.0,0.12984085083007815
view,2,1.0,0.427478790283203
violin,2,0.0,-1.1103286892175674
violinist,2,0.0,-0.9005050510168078
waiter,3,0.0,-0.410779337088267
waitress,3,0.0,-0.45136513312657667
wall,4,0.0,-0.4835424423217774
window,3,1.0,0.19545873006184888
windshield,5,0.0,-0.861367791891098
woman,5,0.0,-0.45915220975875853
wood,11,0.0,-0.7383187006820332
wool,5,0.0,-0.8147460997104645
worker,4,0.0,-0.4717674255371094
wound,4,1.0,0.997619591653347
yarn,5,0.0,-0.45409470796585083
