noun,num_counts,accuracy,avg_LL_delta
proposal,2,0.0,0.1526908874511718
pumpkin,4,1.0,-1.817298922687769
quilt,4,1.0,-1.0263505131006243
racer,4,1.0,-1.1147003322839737
report,2,0.0,0.15288162231445304
roadtripper,2,1.0,-0.4873943328857423
routine,1,1.0,-0.8917655944824219
salesman,3,0.0,0.39823913574218756
saleswoman,3,1.0,-0.6573810577392578
salmon,3,1.0,-1.6977895597616832
scene,1,1.0,-0.0323944091796872
screw,4,1.0,-0.2002811431884765
scribe,2,1.0,-0.3178176879882813
script,2,0.0,0.6585006713867188
sculptor,7,1.0,-0.3406502774783543
seamster,8,1.0,-0.5524597093462944
seamstress,4,1.0,-0.46091173589229584
section,2,1.0,-0.7715721130371093
shirt,2,1.0,-0.7466849684715271
shopkeeper,3,1.0,-0.5952046513557435
sideburn,3,1.0,-1.1988512476285298
silk,4,1.0,-0.46278855204582214
silverware,3,1.0,-0.5125999252001444
singer,1,0.0,0.4875258803367615
snack,3,0.0,0.35884855190912873
soloist,1,0.0,0.0594482421875
sonata,1,1.0,-0.9537048637866974
song,1,1.0,-0.0244140625
steak,7,0.42857142857142855,0.025379657745361328
stone,7,1.0,-0.6089327548231397
stubble,3,1.0,-1.2170104881127675
student,4,1.0,-0.4203034043312073
suitcase,2,1.0,-0.7617588490247726
surface,7,1.0,-0.30670710120882305
surgeon,4,1.0,-1.8408642262220383
suv,6,1.0,-1.8433960278828938
tailor,12,0.16666666666666666,0.1256949057181676
tank,3,1.0,-0.8741200764973959
teacher,2,1.0,-1.6227683126926422
telemarketer,3,1.0,-0.7870635886987051
tent,2,1.0,-0.5071296989917754
thread,4,0.25,0.12742330133914934
toy,3,0.0,0.3651097814242046
tractor,3,1.0,-0.6606292525927226
trader,3,0.0,0.5128326416015625
traveller,2,1.0,-0.6337242275476456
truck,3,1.0,-0.8865992426872253
tub,2,1.0,-2.0985489636659627
tuna,3,1.0,-1.0013681650161743
turkey,4,1.0,-1.322245568037033
upholsterer,4,1.0,-0.8075027242302895
valve,4,1.0,-1.7776222564280035
van,3,1.0,-1.2968648374080658
vegetable,3,1.0,-1.2444732785224915
vehicle,3,1.0,-1.4519754648208618
verse,2,1.0,-0.7652282565832136
view,2,0.0,0.9650783538818359
violin,2,1.0,-0.2452869117259979
violinist,2,0.0,0.5140953660011292
waiter,3,0.6666666666666666,-0.10598246256510392
waitress,3,1.0,-0.6095997095108032
wall,4,1.0,-1.515558257699013
window,3,1.0,-0.44981384277343744
windshield,5,1.0,-1.7660065025091172
woman,5,1.0,-2.7581848740577697
wood,11,1.0,-1.8040327456864444
wool,5,1.0,-1.2492553889751434
worker,4,1.0,-0.9163303375244138
wound,4,1.0,-0.4821586608886719
yarn,5,1.0,-1.146614807844162
