noun,num_counts,accuracy,avg_LL_delta
scene,1,0.0,-1.89404695
screw,4,0.5,-0.1484259375
scribe,2,0.0,-2.7094458075
script,2,1.0,0.6331498799999999
sculptor,7,0.0,-1.5902832114285714
seamster,8,0.0,-3.793883481500001
seamstress,4,0.0,-3.52410232425
section,2,0.0,-1.27263209
shirt,2,0.0,-1.95344132
shopkeeper,3,0.0,-2.086222113333333
sideburn,3,0.0,-1.0569734466666667
silk,4,0.0,-2.796464918
silverware,3,0.0,-0.52639908
singer,1,0.0,-1.53944461
snack,3,0.0,-1.70449286
soloist,1,0.0,-2.09015574
sonata,1,0.0,-1.50682718
song,1,0.0,-0.9179573
steak,7,0.0,-1.8408315084285714
stone,7,0.0,-1.3689661885714288
stubble,3,0.0,-1.0065414366666667
student,4,0.0,-3.0597035024999997
suitcase,2,0.0,-1.166845965
surface,7,0.0,-1.5934726142857143
surgeon,4,0.0,-2.9053563767500004
suv,6,0.0,-1.1035881633333333
tailor,12,0.0,-2.836419981166667
tank,3,0.0,-0.8214991399999999
teacher,2,0.0,-2.2671577579999997
telemarketer,3,0.3333333333333333,-0.054534396666666686
tent,2,0.0,-0.778211995
thread,4,0.0,-2.40079308125
toy,3,0.0,-0.4822723033333333
tractor,3,0.0,-1.3394833933333334
trader,3,0.0,-1.4741280533333334
traveller,2,0.0,-2.931099314
truck,3,0.0,-1.3036492233333332
tub,2,0.0,-1.52206691
tuna,3,0.0,-2.359351829
turkey,4,0.0,-1.9113334199999998
upholsterer,4,0.0,-3.49382693325
valve,4,0.5,-0.29336225750000006
van,3,0.0,-1.4025529066666664
vegetable,3,0.0,-3.3152604660000002
vehicle,3,0.0,-1.3616454400000002
verse,2,0.0,-1.0327883
view,2,0.0,-0.18388069499999993
violin,2,0.0,-0.8765228600000001
violinist,2,0.0,-1.538063185
waiter,3,0.0,-1.8784136699999998
waitress,3,0.0,-2.9499233493333334
wall,4,0.0,-1.018119525
window,3,0.0,-0.7684147166666667
windshield,5,0.0,-0.5096101899999999
woman,5,0.0,-3.9888315636000002
wood,11,0.0,-1.7399005800000003
wool,5,0.0,-2.0537279684
worker,4,0.0,-2.255064805
wound,4,0.0,-2.485110936
yarn,5,0.0,-3.1973299174000003
