noun,num_counts,accuracy,avg_LL_delta
scribe,2,1.0,-1.5536826000000001
script,2,0.5,0.04967814999999999
sculptor,7,1.0,-1.8742042542857142
seamster,8,1.0,-3.7985187905
seamstress,4,1.0,-3.3960252520000003
section,2,1.0,-0.1550073199999999
shirt,2,1.0,-1.94555928
shopkeeper,3,1.0,-2.60365539
sideburn,3,1.0,-1.8309861900000002
silk,4,1.0,-3.0024716065
silverware,3,1.0,-1.5422305466666666
singer,1,1.0,-1.2562873
snack,3,1.0,-1.5123254933333332
soloist,1,1.0,-1.09891125
sonata,1,1.0,-0.92684176
song,1,1.0,-0.7439956999999999
steak,7,1.0,-2.027809929714286
stone,7,1.0,-1.9514999979999998
stubble,3,1.0,-1.89445718
student,4,1.0,-2.5950507710000004
suitcase,2,1.0,-0.98427074
surface,7,1.0,-2.00675545
surgeon,4,1.0,-2.8850816742500003
suv,6,1.0,-1.0951695866666666
tailor,12,1.0,-2.8004836005000002
tank,3,1.0,-1.0211480433333333
teacher,2,1.0,-1.6145543450000002
telemarketer,3,0.6666666666666666,-0.3167485266666667
tent,2,1.0,-0.72254726
thread,4,1.0,-2.4021940245
toy,3,1.0,-0.8177768966666666
tractor,3,1.0,-1.2043948133333333
trader,3,1.0,-1.9416610766666667
traveller,2,1.0,-3.103999495
truck,3,1.0,-1.2305152433333333
tub,2,1.0,-1.96801219
tuna,3,1.0,-2.389888302333333
turkey,4,1.0,-2.12275900875
upholsterer,4,1.0,-2.65238393925
valve,4,0.5,-0.18893210249999998
van,3,1.0,-1.2018194266666666
vegetable,3,1.0,-3.3564771496666665
vehicle,3,1.0,-1.2510958733333333
verse,2,1.0,-0.6598894899999999
view,2,0.5,0.013266579999999948
violin,2,1.0,-1.0719537799999999
violinist,2,1.0,-1.3548498599999999
waiter,3,1.0,-2.05249131
waitress,3,1.0,-3.080990895333333
wall,4,1.0,-1.8095494900000002
window,3,1.0,-1.4557707433333331
windshield,5,1.0,-1.179790604
woman,5,1.0,-4.8909535303
wood,11,1.0,-2.3924950810000003
wool,5,1.0,-3.487861633
worker,4,1.0,-2.7990738725
wound,4,1.0,-3.31950687475
yarn,5,1.0,-3.682650304
