noun,num_counts,accuracy,overlap,avg_LL_delta
passage,6,1.0,1.0,-0.8331298828125
pastry,3,1.0,1.0,-1.3332926432291667
patissier,3,0.0,1.0,-1.1663411458333333
pattern,5,1.0,1.0,-1.600244140625
peddler,3,0.0,1.0,-0.8331705729166666
pepper,3,1.0,1.0,-1.3329671223958333
person,30,0.0,0.0,-0.9832804361979167
photographer,2,0.0,1.0,-0.624755859375
pianist,2,0.0,1.0,-1.37469482421875
piano,2,1.0,1.0,-1.75006103515625
pie,3,1.0,1.0,-1.0834147135416667
pilot,7,0.0,1.0,-0.9286063058035714
pizza,3,1.0,1.0,-1.0836588541666667
plane,3,1.0,1.0,-1.2497151692708333
poem,2,1.0,1.0,-1.75
poet,2,0.0,1.0,-2.00054931640625
portraitist,4,0.0,1.0,-1.437469482421875
pot,3,1.0,1.0,-1.0000813802083333
potato,3,1.0,1.0,-1.666748046875
potter,3,0.0,1.0,-1.3336588541666667
product,3,1.0,1.0,-0.8331705729166666
professor,2,0.0,1.0,-1.49981689453125
proposal,2,0.5,0.5,-0.125
pumpkin,4,1.0,1.0,-1.312530517578125
quilt,4,1.0,1.0,-0.99993896484375
racer,4,0.0,1.0,-1.5626220703125
report,2,1.0,1.0,-0.8748779296875
roadtripper,2,0.0,1.0,-1.1251220703125
routine,1,1.0,1.0,-1.5001220703125
salesman,3,0.6666666666666666,0.6666666666666666,-0.166748046875
saleswoman,3,1.0,1.0,0.0
salmon,3,1.0,1.0,-1.833740234375
scene,1,1.0,0.0,-0.750244140625
screw,4,1.0,1.0,-0.8748779296875
scribe,2,0.0,1.0,-1.25006103515625
script,2,1.0,0.0,-0.25
sculptor,7,0.0,1.0,-1.3571079799107142
seamster,8,0.0,1.0,-1.000030517578125
seamstress,4,0.0,1.0,-1.00018310546875
section,2,1.0,1.0,-1.625
shirt,2,1.0,1.0,-1.25
shopkeeper,3,0.0,1.0,-1.25
sideburn,3,1.0,1.0,-1.4166666666666667
silk,4,1.0,1.0,-1.562255859375
silverware,3,1.0,1.0,-1.1666666666666667
singer,1,0.0,1.0,-1.5001220703125
snack,3,1.0,1.0,-1.3332926432291667
soloist,1,0.0,1.0,-1.49951171875
sonata,1,1.0,1.0,-1.25
song,1,1.0,1.0,-1.4998779296875
steak,7,1.0,1.0,-1.6785016741071428
stone,7,1.0,1.0,-1.7860281808035714
stubble,3,1.0,1.0,-1.4164225260416667
student,4,0.0,1.0,-1.75
suitcase,2,1.0,1.0,-1.37506103515625
surface,7,1.0,1.0,-1.78564453125
surgeon,4,0.0,1.0,-1.250091552734375
suv,6,0.8333333333333334,0.8333333333333334,-0.16666666666666666
tailor,12,0.0,1.0,-1.5833536783854167
tank,3,1.0,1.0,-0.7501627604166666
teacher,2,0.0,1.0,-1.249755859375
telemarketer,3,0.0,1.0,-0.5830891927083334
tent,2,1.0,1.0,-1.625
thread,4,1.0,1.0,-2.1246490478515625
toy,3,1.0,1.0,-1.0
tractor,3,1.0,1.0,-0.7500813802083334
trader,3,0.0,0.0,-1.083251953125
traveller,2,0.0,1.0,-1.625
truck,3,1.0,1.0,-0.58349609375
tub,2,1.0,1.0,-1.374755859375
tuna,3,1.0,1.0,-1.7500813802083333
turkey,4,1.0,1.0,-1.6878662109375
upholsterer,4,0.0,1.0,-1.1873779296875
valve,4,1.0,1.0,-0.62506103515625
van,3,0.0,1.0,0.416748046875
vegetable,3,1.0,1.0,-1.499755859375
vehicle,3,0.6666666666666666,0.3333333333333333,-0.08333333333333333
verse,2,1.0,0.0,-0.874755859375
view,2,1.0,1.0,-0.75048828125
violin,2,1.0,1.0,-1.624755859375
violinist,2,0.0,1.0,-1.50006103515625
waiter,3,0.0,1.0,-1.0829264322916667
waitress,3,0.0,1.0,-0.9998372395833334
wall,4,1.0,1.0,-2.0625152587890625
window,3,1.0,1.0,-0.9165852864583334
windshield,5,1.0,1.0,-1.05029296875
woman,5,0.0,1.0,-1.6498779296875
wood,11,1.0,1.0,-2.0225830078125
wool,5,1.0,1.0,-1.8001953125
worker,4,0.0,1.0,-1.437225341796875
wound,4,1.0,1.0,-2.0627288818359375
yarn,5,1.0,1.0,-1.5499755859375
